sk_empresa;sk_ramo_atividade;nu_ordem
1030;3862;3
1010;3863;0
9200;3864;3
4409;3861;1
164;3847;0
9217;3847;0
9461;3865;1
9454;3866;3
536;3861;1
700;3827;2
4204;3837;0
9461;3834;0
9386;3834;0
514;3867;0
5394;3861;1
5278;3868;0
5394;3859;2
295;3859;2
536;3859;2
5543;3833;1
4054;3869;2
399;3831;0
348;3870;0
8966;3847;0
888;3871;1
9746;3866;4
4096;3827;1
4623;3872;0
692;3871;2
4664;3829;0
5145;3840;0
4105;3828;0
4517;3837;0
295;3861;1
71;3828;0
860;3873;2
9981;3865;1
4204;3828;1
4098;3874;4
9933;3829;0
4623;3860;3
5430;3829;4
5497;3875;0
9845;3827;3
4024;3828;0
4402;3876;1
904;3847;0
420;3828;0
4290;3840;0
647;3877;1
9358;3828;0
9889;3831;0
4567;3828;0
9361;3859;2
4753;3874;1
4219;3878;1
9361;3861;1
9259;3870;0
713;3829;4
4252;3861;1
9141;3832;0
4580;3859;2
4580;3861;1
5544;3829;0
9981;3834;0
4054;3879;1
4920;3827;2
4409;3859;2
4051;3880;3
9035;3875;0
5430;3828;1
4051;3881;4
9210;3828;1
9887;3882;4
4252;3859;2
5430;3865;3
9210;3837;0
4037;3829;2
3687;3828;1
8431;3883;1
8515;3884;2
3687;3837;0
1556;3861;1
2623;3828;0
2303;3870;2
2301;3827;4
3137;3837;0
2303;3885;3
1598;3834;0
1556;3859;2
8498;3886;0
8498;3887;1
8498;3888;4
8498;3889;3
8498;3890;2
2889;3827;1
3705;3827;1
3137;3828;1
3152;3827;1
5914;3891;0
7500;3834;0
3139;3840;1
1664;3827;2
1664;3892;1
7573;3893;3
8333;3875;0
8338;3840;0
1664;3894;0
1669;3895;2
2274;3847;0
7573;3874;2
6032;3829;0
7575;3840;1
1640;3833;4
8379;3874;0
3162;3834;2
3162;3837;0
6878;3896;1
1616;3875;0
3162;3828;1
6878;3897;2
7573;3843;4
8395;3834;0
6580;3827;4
6878;3840;0
2404;3898;0
3084;3828;1
5772;3847;0
3084;3837;0
8672;3847;0
8674;3897;2
6676;3861;1
6766;3861;1
5814;3828;0
8674;3896;1
7381;3875;0
6766;3859;2
7370;3899;0
8704;3840;0
7196;3829;0
7370;3900;2
5726;3827;0
8712;3837;0
7370;3901;3
8688;3840;0
7370;3902;4
7011;3859;2
7370;3903;1
5736;3904;3
8590;3905;2
6040;3829;0
8569;3874;3
8569;3906;2
8578;3833;2
7015;3827;4
3743;3852;0
2622;3891;1
3739;3827;1
5849;3874;2
3012;3834;0
6929;3874;0
2876;3834;0
7400;3827;4
7411;3829;1
5845;3829;1
7011;3861;1
5828;3827;2
7014;3884;2
8590;3907;0
7411;3874;0
8590;3891;1
5845;3830;0
7386;3827;4
6933;3833;1
8163;3875;0
3244;3861;1
6464;3908;0
3406;3828;1
7725;3829;1
7725;3830;0
7963;3827;0
7958;3909;3
7952;3910;2
6302;3827;4
7958;3911;2
6464;3912;1
2959;3875;0
3232;3913;1
3406;3834;2
8000;3874;0
3232;3914;0
3406;3837;0
3232;3915;2
3244;3859;2
7723;3874;0
3249;3833;0
7721;3827;1
1912;3827;0
7972;3827;2
6372;3834;0
3277;3834;1
3277;3828;0
7810;3916;0
7142;3874;0
2005;3917;1
6407;3829;0
7825;3832;0
1958;3843;2
2005;3851;2
2005;3918;0
1958;3844;1
7932;3908;2
7932;3847;1
7932;3912;3
3351;3833;0
2100;3919;1
3264;3827;2
6358;3827;0
3271;3920;3
6325;3875;0
2088;3921;2
2088;3922;1
1867;3923;1
6853;3924;3
6686;3870;3
3486;3834;0
3513;3831;1
8190;3843;4
2229;3832;0
3479;3908;0
3479;3912;1
8190;3925;2
6186;3926;1
6184;3834;0
8190;3927;3
1693;3833;4
8270;3834;0
6087;3847;0
7058;3870;3
6045;3831;0
2255;3828;1
8234;3928;2
2640;3875;0
1799;3929;1
6105;3831;0
2255;3837;0
3433;3834;0
8304;3829;0
1867;3912;2
3206;3829;0
2156;3912;1
2701;3859;2
6504;3831;0
3232;3829;3
6837;3829;0
2156;3908;0
1882;3865;0
6841;3828;0
1892;3875;0
7641;3832;0
7077;3840;0
3465;3847;0
7641;3930;1
8119;3828;0
2713;3840;0
3447;3871;1
2701;3861;1
2938;3931;3
2190;3866;1
8119;3834;1
8092;3828;0
6676;3859;2
8842;3847;0
3943;3828;0
6735;3932;0
2467;3827;3
1252;3827;4
6990;3827;4
2467;3933;4
1233;3827;0
2612;3867;0
5586;3827;0
8817;3827;1
3943;3865;2
7314;3837;0
1291;3829;0
3893;3934;3
6698;3935;2
1302;3936;1
6735;3937;1
6706;3871;2
8712;3828;1
5707;3834;0
6972;3898;0
8806;3833;4
2467;3938;2
3989;3898;0
3943;3834;1
2501;3859;2
8712;3834;2
2501;3861;1
1280;3827;2
8845;3939;0
5677;3827;4
8845;3940;1
3883;3941;1
8712;3865;3
1302;3874;2
3883;3942;0
2467;3943;1
3893;3912;4
3051;3827;4
6717;3828;0
5642;3874;0
1302;3944;0
73;3945;0
3440;3946;0
2912;3947;0
9887;3948;2
286;3949;1
7917;3950;0
286;3951;0
3794;3952;0
3117;3953;0
2564;3946;0
1152;3954;0
2288;3955;0
9818;3956;0
6693;3957;0
153;3958;0
1300;3959;0
3940;3960;0
5477;3961;0
6640;3962;0
8237;3961;0
99;3946;0
7615;3963;0
3561;3952;0
6960;3952;0
6867;3963;0
389;3945;0
5644;3964;0
7480;3965;0
4764;3956;0
3454;3966;0
133;3952;0
2413;3967;0
9144;3968;0
5635;3956;0
8327;3969;0
3870;3966;0
2761;3965;0
3108;3970;0
7969;3971;1
3045;3972;1
1468;3973;1
681;3974;0
1468;3975;0
5149;3975;0
3722;3976;0
3378;3977;0
7261;3978;0
88;3979;1
7992;3976;0
3378;3972;1
2355;3977;0
6332;3971;1
7400;3976;0
3045;3977;0
2355;3980;1
3117;3981;1
3736;3975;0
7629;3976;0
6011;3972;1
1366;3982;1
3316;3983;0
7620;3984;0
729;3975;0
5984;3975;0
1366;3985;0
4519;3986;1
9038;3976;0
6011;3977;0
3316;3987;1
4710;3977;0
2914;3979;0
3988;3985;0
4577;3977;0
1668;3976;0
414;3975;0
4577;3972;1
1152;3988;1
3988;3989;1
4305;3990;1
349;3991;0
5212;3977;0
2258;3992;0
5212;3972;1
414;3993;1
4710;3972;1
1124;3994;0
1800;3995;0
3108;3995;1
1494;3996;0
113;3997;0
7642;3998;0
1494;3999;1
1124;4000;1
5134;4001;0
8532;4002;0
4665;4003;0
3477;3997;0
9639;4004;2
3488;3995;0
8426;4005;0
3741;3995;0
1124;4006;2
3404;4007;0
4340;4008;0
4340;4009;1
3400;3995;0
723;3997;0
5319;3997;0
2895;3995;0
7706;3997;0
4200;4010;0
2977;4002;0
8422;4011;0
5911;3997;0
4179;4012;0
4745;4002;0
3722;3995;1
8091;4002;0
1672;4013;0
1632;4014;0
2123;4015;1
3717;4001;0
2123;4016;0
1632;4017;1
7179;4002;0
5203;4018;0
4386;4019;1
1455;4020;0
9043;4021;0
1455;3995;2
6330;3995;0
4420;4022;2
1455;4023;1
4386;4024;0
3796;4025;0
1160;4026;0
3017;4001;0
108;4009;0
7400;3995;1
6433;4013;0
3327;4027;0
5106;4002;0
5591;4028;0
139;4029;0
2522;4018;0
6665;4009;0
306;4002;0
4413;4002;0
5591;4030;1
3990;4031;0
1044;3997;0
3984;3997;0
7834;3997;0
9069;3997;0
5829;4002;0
9999;3997;0
4420;4032;1
5597;4011;0
2394;3995;0
4830;4033;0
9754;4002;0
4420;4034;0
4915;4035;0
3055;4036;0
735;4037;0
3640;4038;0
8065;4039;0
2938;4040;1
9522;4041;0
3055;4042;1
5518;4043;0
2798;4037;0
2938;4044;0
2158;4045;0
7380;4046;1
2311;4047;2
7699;4048;0
9064;4049;2
8050;4050;0
7082;4051;0
8048;4052;0
1419;4053;0
2308;4054;1
4473;4055;0
2308;4043;3
2308;4056;2
1419;4057;1
5496;4047;2
2841;4058;0
3412;4059;0
7791;4060;0
6584;4050;0
5447;4061;0
7791;4062;1
7380;4063;0
7704;4039;1
1953;4064;1
9064;4065;1
6439;4066;0
3595;4067;0
9812;4068;0
8972;4069;0
2252;4047;0
2033;4039;1
3443;4070;1
1082;4071;0
1082;4072;3
4915;4073;3
1082;4074;1
1082;4075;2
3305;4039;0
4038;4076;0
5010;4077;0
5010;4078;1
3999;4079;0
5010;4080;2
413;4081;0
1810;4074;1
4642;4082;0
5252;4061;0
3532;4083;0
5010;4084;3
2442;4037;0
7068;4085;0
1793;4086;1
7630;4087;0
7172;4047;1
4038;4088;1
2779;4039;0
6708;4089;0
9321;4090;0
1838;4047;2
9321;4047;1
858;4081;0
7661;4047;0
4979;4037;0
8916;4047;0
9602;4039;0
3604;4039;0
3825;4091;0
648;4039;0
5222;4092;0
155;4059;0
2632;4093;1
5223;4094;0
1075;4037;0
5223;4095;1
1133;4050;0
2922;4047;0
4999;4047;1
109;4096;0
4087;4097;0
8312;4098;0
1821;4047;0
5341;4099;1
1915;4100;1
5364;4101;0
1501;4059;0
1915;4058;0
1217;4102;0
9078;4103;0
3780;4047;3
4058;4074;1
6743;4051;0
9163;4104;0
5850;4105;0
3120;4106;0
2123;4107;3
8429;4108;0
5508;4109;0
2894;4110;2
3335;4111;0
4058;4071;0
3767;4112;0
4631;4080;0
690;4113;0
9544;4114;0
338;4109;0
6340;4115;0
689;4080;0
5508;4116;1
6747;4039;0
6820;4117;1
9766;4043;1
2103;4118;1
991;4102;1
5053;4119;1
6820;4120;2
5368;4047;2
5341;4047;2
4357;4076;2
5685;4085;1
5854;4121;0
2972;4102;0
6652;4061;0
1007;4037;0
2374;4122;0
3999;4120;1
4689;4123;0
6317;4039;0
5685;4071;0
2108;4076;0
5685;4124;2
1575;4045;0
9180;4125;0
3665;4126;1
3665;4127;0
2310;4128;0
5640;4129;0
3511;4129;0
381;4130;0
7587;4130;0
5838;4131;0
9470;4132;0
3209;4129;0
9018;4133;0
9554;4134;1
9554;4135;2
9470;4136;1
6400;4132;0
1354;4130;0
1198;4130;0
7995;4137;0
8397;4138;0
137;4139;0
1411;4133;0
3389;4132;0
1420;4140;0
1868;4141;0
4771;4142;0
8192;4143;0
6950;4144;3
6644;4143;0
7464;4145;1
7618;4146;0
1172;4143;0
2365;4147;2
678;4148;1
1985;4143;0
8097;4149;0
3363;4150;2
8753;4143;0
406;4151;2
8160;4152;0
5096;4143;2
1135;4143;0
2423;4143;0
6567;4153;3
3256;4154;0
5101;4153;4
1339;4155;2
1509;4149;0
5865;4151;0
2662;4156;0
552;4156;0
6710;4149;0
7074;4143;0
6307;4143;0
3287;4157;1
8689;4158;3
4946;4159;3
3287;4160;2
6130;4158;2
1797;4143;0
3885;4159;0
5410;4161;0
1727;4143;0
3001;4162;4
7464;4163;2
4549;4164;2
1463;4159;0
156;4143;2
3717;4165;4
9338;4159;2
1868;4166;4
5119;4167;1
2072;4168;0
5987;4169;0
5119;4170;0
3274;4164;4
1876;4171;3
4352;4143;0
8992;4143;0
9966;4172;3
2293;4159;3
6432;4173;2
4333;4174;0
5468;4158;1
1539;4175;0
1043;4169;0
3708;4158;1
874;4149;0
5119;4176;2
1160;4177;4
4598;4178;1
2647;4179;1
694;4180;1
2647;4181;3
8948;4143;0
3121;4149;0
1902;4169;0
9329;4182;0
3877;4168;0
691;4159;2
7650;4169;0
141;4156;1
2278;4151;0
4791;4175;0
7339;4155;2
2647;4183;2
4353;4172;2
5416;4184;3
8834;4159;2
2647;4185;4
8572;4143;0
1945;4186;0
1876;4163;2
7653;4187;4
7403;4188;3
7492;4159;0
7184;4151;1
1595;4189;0
4703;4175;0
7510;4151;1
3510;4190;0
9571;4191;0
7629;4192;3
4719;4193;2
5540;4194;1
2522;4195;1
1953;4196;0
3410;4194;0
783;4197;1
2556;4194;0
149;4198;0
6531;4199;0
1974;4200;0
9513;4193;2
5626;4201;0
4371;4202;3
1824;4203;0
1834;4204;0
9606;4205;1
3948;4206;0
8094;4194;0
9606;4207;2
761;4208;1
535;4193;2
4371;4209;4
5048;4210;3
3327;4194;4
6531;4211;1
741;4204;0
5644;4212;1
3963;4213;1
2144;4194;1
2171;4214;2
4614;4198;0
6515;4206;0
2171;4215;1
1810;4216;0
8080;4217;1
3442;4194;1
9887;4218;3
5370;4219;0
3837;4208;0
9206;4220;0
2413;4221;4
9834;4222;0
4085;4214;1
1288;4194;0
7477;4194;0
7400;4194;3
3709;4223;1
3108;4213;4
855;4194;1
7013;4224;0
9834;4225;1
3600;4226;2
4764;4227;2
2300;4228;1
6991;4194;0
2921;4229;0
5314;4230;0
854;4206;0
2413;4231;3
860;4232;1
8293;4194;1
7620;4214;3
5985;4233;0
6636;4214;2
8685;4234;0
2895;4235;1
2450;4205;1
6636;4215;1
2329;4236;0
9708;4237;0
3722;4194;3
4179;4206;2
3796;4238;1
6946;4230;0
6680;4198;0
165;4194;1
8805;4214;0
2450;4207;2
1589;4210;2
2282;4239;0
159;4240;0
9697;4241;0
8182;4242;0
9697;4243;2
3835;4244;3
3055;4245;2
5925;4246;0
3835;4247;1
3835;4248;0
3835;4249;2
9697;4250;1
6146;4251;0
4814;4252;0
8982;4253;1
2621;4254;0
275;4255;0
3442;4256;0
4085;4257;0
5501;4258;0
8982;4259;0
3542;4260;0
6564;4261;1
2651;4262;1
747;4263;0
2651;4264;0
7686;4258;0
4793;4265;0
2724;4265;0
8101;4256;0
5512;4265;0
3562;4266;0
3528;4262;0
3247;4267;0
9326;4267;0
277;4268;0
7389;4269;0
8634;4270;0
3176;4271;0
2268;4269;0
876;4267;0
3176;4272;1
5630;4273;0
5744;4274;0
1587;4275;0
9030;4276;0
3387;4277;0
9804;4278;1
2907;4274;0
4360;4274;0
3285;4279;0
9409;4274;0
8010;4274;0
8492;4274;0
8428;4275;0
5511;4275;0
3843;4280;0
1905;4274;0
3843;4281;1
3135;4273;2
5917;4274;0
6478;4274;0
5686;4274;0
7994;4274;0
4966;4282;0
1219;4281;0
6633;4283;1
8483;4274;0
7030;4284;0
6633;4275;0
3281;4274;0
532;4274;0
1428;4273;0
6441;4283;1
5471;4284;0
1949;4281;0
2957;4282;0
6441;4275;0
529;4274;0
2091;4274;0
3074;4274;0
6374;4274;0
9538;4279;0
2968;4274;0
9976;4273;0
1408;4285;0
9815;4286;0
5495;4274;0
9465;4274;0
2967;4275;0
1405;4278;1
3326;4287;0
307;4274;0
5793;4274;0
9046;4288;0
9065;4274;0
3812;4289;0
7377;4274;0
8738;4290;0
9058;4286;0
8628;4274;0
5140;4291;0
4177;4274;0
1499;4273;0
4061;4273;0
4026;4273;0
2371;4274;0
5895;4275;0
2572;4286;0
4954;4274;0
5090;4274;0
7482;4292;0
4829;4275;0
2379;4273;0
1216;4274;0
2392;4274;0
7403;4278;1
4389;4274;0
5837;4274;0
8611;4274;1
4013;4293;0
5622;4294;0
8611;4286;0
5705;4295;0
1040;4274;0
3097;4274;0
2383;4274;0
8575;4274;0
3068;4296;0
5860;4281;0
5503;4297;2
3638;4274;0
6573;4283;1
6573;4275;0
2981;4274;0
7576;4274;0
3631;4298;0
9236;4273;0
3947;4274;0
6875;4275;0
6565;4274;0
9319;4274;0
6221;4299;0
6402;4273;0
2703;4273;0
5024;4273;0
1847;4275;0
4679;4274;0
1140;4274;0
3596;4274;0
2737;4274;0
4895;4274;0
3449;4274;0
8331;4300;0
9882;4274;0
278;4286;0
6221;4301;1
3199;4282;0
1667;4274;0
5255;4274;1
6860;4274;0
8164;4274;0
1745;4274;0
4302;4274;0
5255;4280;0
6711;4283;0
3519;4294;0
4487;4302;0
9275;4274;0
1247;4285;0
6118;4282;0
8181;4274;0
6998;4299;0
7608;4273;0
8141;4280;0
769;4303;0
8274;4274;1
7061;4274;0
8274;4286;0
2223;4273;0
5282;4274;0
6534;4282;0
405;4275;0
6540;4274;0
418;4274;0
9646;4274;0
8271;4274;0
5982;4273;0
4822;4304;1
3666;4274;0
278;4274;1
9696;4274;0
6496;4275;0
2812;4274;0
6998;4305;1
8413;4274;0
7353;4274;0
1624;4284;0
3650;4299;0
1596;4306;0
5965;4274;1
8415;4274;0
3143;4284;0
2743;4274;0
4475;4307;0
737;4284;0
4244;4273;0
9215;4308;0
4223;4273;0
3146;4273;0
6705;4305;2
725;4274;0
8034;4275;0
5965;4286;0
4822;4299;0
5176;4274;0
3663;4273;0
8034;4283;1
3650;4301;1
6687;4274;0
1806;4309;1
8026;4310;1
6546;4311;0
2684;4312;0
1806;4313;0
6359;4314;0
1784;4315;0
1065;4316;0
2679;4317;0
1589;4318;0
1065;4315;1
8026;4319;0
4208;4315;0
8683;4313;0
9470;4320;2
2927;4317;0
8971;4315;0
3665;4321;2
4422;4322;0
7828;4313;0
2684;4323;1
8435;4324;0
3327;4325;3
2565;4326;0
1313;4324;0
4915;4324;1
8120;4324;0
686;4327;0
5504;4328;0
6223;4329;0
1838;4330;0
9557;4317;0
8321;4313;0
281;4331;0
7429;4324;0
2474;4313;0
4329;4332;0
6705;4333;1
5517;4324;0
6705;4334;0
8968;4313;0
4626;4335;0
6400;4336;1
2464;4323;1
1198;4337;2
8060;4315;0
6746;4338;1
5908;4339;1
9317;4340;1
3600;4341;1
2306;4313;0
9317;4342;0
4640;4313;0
1134;4343;0
2917;4344;0
4854;4313;0
3389;4336;2
8612;4324;0
2097;4345;1
2097;4346;0
3168;4311;0
5908;4343;0
1198;4324;3
4592;4311;0
2464;4312;0
3168;4347;1
5503;4348;0
281;4349;1
8170;4350;0
2630;4350;0
3057;4351;1
6820;4352;3
711;4353;1
5100;4354;2
5100;4355;3
4955;4356;1
6509;4357;0
6509;4358;2
6509;4359;3
344;4360;1
344;4361;2
285;4362;2
6815;4363;0
7573;4364;0
5009;4364;1
9611;4363;0
9637;4362;0
6708;4365;2
4893;4366;2
9562;4367;0
7573;4362;1
6509;4368;1
4429;4364;1
7396;4362;0
4429;4354;2
2431;4369;4
285;4370;1
4429;4371;0
285;4356;0
4554;4372;0
7495;4360;1
4617;4373;0
7495;4361;2
4955;4360;3
4955;4361;4
4964;4367;0
4955;4370;2
2350;4374;0
5349;4375;0
2873;4372;0
8393;4375;0
842;4376;0
4694;4372;1
5207;4372;2
1500;4364;1
674;4377;1
7973;4378;0
8386;4363;2
674;4379;2
5118;4380;4
8509;4375;0
3884;4362;2
1443;4360;1
3738;4372;1
674;4371;0
999;4362;0
5955;4371;0
5955;4354;1
5971;4381;0
1130;4360;1
713;4362;3
849;4355;2
1500;4371;0
713;4363;2
9240;4382;0
849;4383;0
5644;4384;2
6876;4372;0
849;4385;1
3589;4371;0
5823;4379;1
5823;4386;0
6233;4387;0
1130;4361;2
1500;4354;2
5207;4388;1
1059;4364;0
3589;4354;1
3884;4364;1
5677;4389;0
1988;4390;0
5924;4372;2
9148;4361;2
560;4372;0
9148;4360;1
8490;4354;1
8490;4378;0
1988;4385;1
1443;4361;2
5100;4386;0
5100;4391;1
5361;4392;0
4163;4393;3
6767;4394;0
6133;4395;0
7987;4396;0
440;4392;3
3318;4397;0
8975;4398;1
6111;4395;0
3058;4396;0
3043;4396;0
440;4399;4
5167;4396;0
1471;4396;0
2729;4396;0
287;4396;0
4818;4400;0
6251;4401;3
2818;4396;0
4868;4395;0
5040;4392;1
4272;4395;0
7300;4396;1
835;4396;0
6128;4395;0
5114;4402;1
4275;4396;0
4894;4396;0
5819;4392;0
7138;4403;4
508;4396;0
4258;4403;2
8950;4396;0
2443;4404;1
1811;4396;0
7930;4405;4
5539;4396;0
5220;4395;0
1260;4403;1
6767;4406;1
1550;4396;0
6108;4407;0
2986;4395;0
3136;4396;0
1270;4395;0
8172;4395;0
9537;4395;0
7403;4405;4
5834;4406;1
5668;4408;0
874;4409;1
662;4392;1
5834;4394;0
4815;4396;1
6665;4410;2
6665;4411;3
8058;4412;0
292;4413;0
1039;4412;0
1690;4414;0
423;4412;0
9766;4415;0
7620;4416;2
4661;4417;0
7620;4418;1
3428;4419;1
8235;4420;0
1793;4417;0
1815;4421;0
9764;4422;0
1838;4423;1
6665;4424;1
1831;4425;0
7613;4426;0
5241;4427;0
6521;4428;0
8191;4429;0
439;4430;0
3099;4431;0
5853;4425;0
3428;4432;0
8058;4411;1
6243;4433;0
2413;4434;2
1730;4412;0
6243;4412;1
2924;4435;1
3780;4429;0
1815;4429;1
4490;4425;0
6241;4412;0
4915;4436;2
5494;4425;0
9183;4437;0
1589;4438;1
3044;4439;0
9529;4414;0
6359;4440;2
6641;4441;1
2071;4442;0
6820;4443;0
3334;4444;0
4860;4413;0
4075;4430;2
2797;4425;0
1334;4445;0
663;4412;0
5952;4446;2
4179;4447;1
3320;4432;0
2894;4448;0
2469;4412;0
3320;4419;1
2042;4414;0
6403;4449;2
1119;4414;3
6403;4432;1
6403;4450;0
7930;4451;0
7141;4411;0
4900;4414;0
9183;4452;1
996;4412;0
1267;4453;0
9143;4412;0
9183;4454;2
7324;4412;0
3044;4412;1
6359;4455;1
347;4414;0
7983;4425;0
859;4456;0
7629;4457;2
859;4458;1
9414;4459;0
4357;4412;1
9064;4460;0
8330;4461;0
1422;4462;0
4092;4463;2
860;4464;0
4357;4465;0
8022;4412;0
5053;4466;0
706;4414;0
4075;4467;1
8940;4431;0
2741;4414;0
2103;4412;0
6024;4412;0
2777;4468;0
6641;4425;0
4390;4439;0
7707;4417;0
6641;4469;2
683;4414;0
5394;4470;0
8485;4471;0
4252;4470;0
6092;4472;2
2625;4471;0
8368;4471;0
5895;4473;4
1023;4474;1
4254;4475;1
6108;4476;1
3705;4471;0
1556;4470;0
1642;4471;1
6019;4477;2
2501;4470;0
1348;4471;0
5794;4478;4
8713;4471;0
4428;4478;1
6676;4470;0
4472;4479;4
9441;4471;0
4473;4480;3
9361;4470;0
2802;4471;0
8743;4471;0
6496;4481;4
4580;4470;0
3427;4471;0
4646;4482;2
7972;4471;0
9044;4471;0
2889;4471;0
9640;4471;0
7721;4471;0
3244;4470;0
1939;4471;0
3954;4483;0
7741;4471;0
2125;4471;0
7958;4484;1
4617;4485;2
3046;4486;1
9979;4487;2
4409;4470;0
2212;4486;3
7011;4470;0
1827;4488;1
2720;4489;4
5105;4471;0
536;4470;0
3307;4490;4
6399;4471;0
6766;4470;0
8953;4491;0
295;4470;0
2235;4471;0
4839;4471;0
2701;4470;0
5199;4471;1
8929;4471;1
6517;4471;0
3068;4473;1
8620;4492;3
9828;4470;0
3888;4493;1
1999;4494;0
5075;4494;0
2035;4494;0
9526;4494;0
1623;4494;0
7490;4494;0
3362;4495;0
5391;4496;0
4051;4497;1
2444;4498;0
3679;4494;0
3888;4499;0
4185;4494;0
4250;4494;0
2106;4494;0
6942;4496;1
7278;4500;0
5042;4494;3
8648;4494;0
9059;4501;0
4051;4502;0
2836;4494;1
1445;4495;0
8631;4503;0
6051;4494;3
465;4504;2
6247;4494;0
425;4496;0
327;4505;0
4603;4494;0
7168;4494;0
6942;4494;0
3380;4494;0
2931;4506;0
2782;4507;3
785;4508;3
3625;4494;0
4945;4494;0
8064;4501;0
855;4500;3
515;4509;0
1243;4494;4
2733;4496;0
8490;4510;3
8569;4511;4
7305;4512;0
8490;4513;4
7322;4514;2
2425;4515;3
3740;4516;1
3092;4517;0
3092;4518;1
1302;4519;3
5771;4520;4
4090;4514;0
2622;4521;2
5749;4514;0
8521;4522;4
327;4523;3
3740;4524;2
999;4512;1
2872;4510;2
2872;4525;3
4586;4524;0
9013;4526;2
5386;4527;4
9021;4514;0
3740;4528;3
5721;4520;4
6706;4512;3
2126;4529;0
1669;4530;3
1669;4531;4
7952;4532;3
5642;4512;1
3603;4524;1
9998;4521;0
3632;4512;4
9962;4512;3
7973;4533;2
6002;4520;3
6368;4512;0
9962;4534;4
7922;4518;3
8234;4535;4
7602;4536;1
9998;4537;1
2998;4512;0
8956;4538;4
6353;4510;0
9455;4512;2
8234;4539;3
9437;4514;0
7922;4540;1
3595;4541;4
7590;4542;4
7922;4517;2
5953;4543;3
513;4544;1
3954;4545;4
513;4514;0
4814;4546;4
6421;4547;1
6411;4520;2
2130;4548;4
3718;4549;1
6421;4550;3
4408;4514;0
5914;4521;1
692;4512;3
2126;4551;1
5953;4512;2
3651;4552;4
8824;4520;4
7973;4553;3
5953;4554;4
6421;4524;2
1208;4514;0
5953;4555;1
9555;4514;0
3192;4556;0
2431;4557;0
1443;4558;0
7400;4559;2
5407;4560;0
9609;4561;0
5203;4562;1
4486;4563;0
4237;4564;0
4052;4561;0
344;4558;0
6031;4561;0
4955;4558;0
5087;4565;0
4747;4559;0
3327;4566;1
9148;4558;0
3709;4567;0
3722;4559;2
5407;4568;1
1130;4558;0
7495;4558;0
2537;4569;0
3963;4570;0
1410;4571;2
2450;4572;0
5118;4573;2
5118;4574;1
1410;4575;1
8806;4576;1
2431;4577;1
6371;4578;0
4758;4579;1
6834;4580;0
6443;4581;0
4758;4582;0
694;4583;0
1410;4584;0
4438;4585;0
1969;4586;0
9391;4587;0
3860;4575;2
9004;4569;0
6431;4586;0
3860;4588;1
5118;4589;0
6284;4575;0
2674;4590;1
2674;4578;0
6371;4590;1
1300;4578;2
7929;4591;0
1300;4590;3
2067;4569;1
2632;4592;0
5404;4578;0
5404;4590;1
6863;4593;1
5864;4575;0
1497;4569;0
8241;4594;0
3192;4586;1
6119;4569;0
8237;4595;2
2413;4596;1
3600;4597;0
5411;4580;0
345;4575;0
9880;4598;2
7506;4575;0
5351;4575;0
9880;4599;1
5372;4586;0
1515;4586;0
2879;4575;0
3108;4600;2
9880;4601;0
8482;4580;0
4486;4580;1
9880;4602;3
8806;4603;0
9606;4572;0
8614;4581;0
783;4572;0
8614;4578;1
8614;4590;2
6964;4604;0
4149;4580;0
7073;4605;0
5203;4606;2
9391;4607;1
4727;4575;0
8051;4580;0
3454;4575;1
430;4575;0
3209;4608;1
3389;4609;1
7995;4610;1
381;4611;1
2310;4612;1
9221;4613;1
7587;4611;1
4771;4614;1
6446;4615;3
1198;4616;1
1354;4611;1
6446;4617;2
2263;4618;0
5640;4608;1
6446;4619;1
3511;4608;1
4615;4620;2
6975;4621;2
2821;4622;0
8838;4623;1
1218;4624;4
2532;4625;1
7290;4622;0
6975;4622;0
2532;4621;2
6967;4626;3
5665;4622;0
2532;4622;0
5665;4625;1
3954;4627;2
6975;4625;1
5665;4621;2
3954;4628;3
3759;4629;1
4333;4630;1
4333;4621;3
8002;4622;0
694;4631;3
4333;4625;2
694;4632;2
8087;4622;0
7636;4625;1
7636;4621;2
3480;4633;4
7636;4622;0
8096;4634;1
9410;4635;4
8096;4636;2
1965;4621;2
7803;4621;2
1965;4622;0
7803;4622;0
7140;4622;0
1965;4625;1
7803;4625;1
8160;4622;1
9418;4622;0
1945;4637;1
9418;4621;1
7928;4638;1
7140;4625;1
9410;4639;3
9454;4640;1
1675;4641;3
7412;4642;1
4925;4643;1
7833;4635;4
1512;4625;1
8160;4625;2
1512;4621;2
8636;4622;0
7345;4625;1
3807;4622;0
7345;4622;0
8636;4625;1
8636;4621;2
1512;4622;0
4106;4644;4
4704;4622;0
6550;4639;3
384;4645;1
2924;4646;2
